Country,RIC,Company Name,GICS Sector ,GICS Industry
China,688003.SS,Suzhou TZTEK Technology Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,688001.SS,Suzhou HYC Technology Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,603687.SS,Zhejiang Great Shengda Packaging Co Ltd,Materials,Containers & Packaging
China,603983.SS,Guangdong Marubi Biotechnology Co Ltd,Consumer Staples,Personal Care Products
China,603256.SS,Grace Fabric Technology Co Ltd,Materials,Chemicals
China,603867.SS,Zhejiang Xinhua Chemical Co Ltd,Materials,Chemicals
China,603915.SS,Jiangsu Guomao Reducer Co Ltd,Industrials,Machinery
China,603217.SS,Yuanli Chemical Group Co Ltd,Materials,Chemicals
China,603863.SS,Guangdong Songyang Recycle Resources Co Ltd,Materials,Paper & Forest Products
China,603327.SS,Sichuan Furong Technology Co Ltd,Materials,Metals & Mining
China,603267.SS,Beijing Yuanliu Hongyuan Electronic Technology Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,603697.SS,YouYou Foods Co Ltd,Consumer Staples,Food Products
China,603982.SS,Nanjing Chervon Auto Precision Technology Co Ltd,Consumer Discretionary,Automobile Components
China,603317.SS,Sichuan Teway Food Group Co Ltd,Consumer Staples,Food Products
China,603068.SS,Beken Corp,Information Technology,Semiconductors & Semiconductor Equipment
China,603967.SS,China Master Logistics Co Ltd,Industrials,Air Freight & Logistics
China,603379.SS,Zhejiang Sanmei Chemical Industry Co Ltd,Materials,Chemicals
China,603681.SS,Shanghai Yongguan Adhesive Products Corp Ltd,Materials,Chemicals
China,603956.SS,WPG (Shanghai) Smart Water Public Co Ltd,Industrials,Machinery
China,600928.SS,Bank of XiAn Co Ltd,Financials,Banks
China,603351.SS,Nanjing Well Pharmaceutical Group Co Ltd,Materials,Chemicals
China,601975.SS,Nanjing Tanker Corp,Energy,"Oil, Gas & Consumable Fuels"
China,601615.SS,Ming Yang Smart Energy Group Ltd,Industrials,Electrical Equipment
China,603700.SS,Ningbo Water Meter Group Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,603332.SS,Suzhou Longjie Special Fiber Co Ltd,Materials,Chemicals
China,603739.SS,Qingdao Vland Biotech INC,Health Care,Biotechnology
China,603185.SS,Hongyuan Green Energy Co Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,603629.SS,Jiangsu Lettall Electronic Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,603121.SS,Shanghai Sinotec Co Ltd,Consumer Discretionary,Automobile Components
China,601860.SS,Jiangsu Zijin Rural Commercial Bank Co Ltd,Financials,Banks
China,603187.SS,Qingdao Hiron Commercial Cold Chain Co Ltd,Industrials,Machinery
China,603220.SS,China Bester Group Telecom Co Ltd,Communication Services,Diversified Telecommunication Services
China,603810.SS,Jiangsu Fengshan Group Co Ltd,Materials,Chemicals
China,603790.SS,Argus Shanghai Textile Chemicals Co Ltd,Materials,Chemicals
China,603297.SS,Ningbo Yongxin Optics Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,603583.SS,Zhejiang Jiecang Linear Motion Technology Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,603590.SS,Beijing Konruns Pharmaceutical Co Ltd,Health Care,Pharmaceuticals
China,603192.SS,Shanghai Huide Science & Technology Co Ltd,Materials,Chemicals
China,601606.SS,Anhui Great Wall Military Industry Co Ltd,Industrials,Aerospace & Defense
China,603657.SS,Jinhua Chunguang Technology Co Ltd,Consumer Discretionary,Household Durables
China,603713.SS,Milkyway Intelligent Supply Chain Service Group Co Ltd,Industrials,Air Freight & Logistics
China,603706.SS,Xinjiang East Universe Gas Co Ltd,Utilities,Gas Utilities
China,603105.SS,Zhejiang Sunoren Solar Technology Co Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,603693.SS,Jiangsu New Energy Development Co Ltd,Utilities,Independent Power and Renewable Electricity Producers
China,603650.SS,Red Avenue New Materials Group Co Ltd,Materials,Chemicals
China,603666.SS,Yijiahe Technology Co Ltd,Industrials,Machinery
China,601330.SS,Dynagreen Environmental Protection Group Co Ltd,Industrials,Commercial Services & Supplies
China,601990.SS,Nanjing Securities Co Ltd,Financials,Capital Markets
China,603045.SS,Fuda Alloy Materials Co Ltd,Industrials,Electrical Equipment
China,603013.SS,YAPP Automotive Systems Co Ltd,Consumer Discretionary,Automobile Components
China,603348.SS,Wencan Group Co Ltd,Consumer Discretionary,Automobile Components
China,603733.SS,Xianhe Co Ltd,Materials,Paper & Forest Products
China,603876.SS,Jiangsu Dingsheng New Materials Joint-Stock Co Ltd,Materials,Metals & Mining
China,603773.SS,WG Tech JiangXi Group Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,603301.SS,Zhende Medical Co Ltd,Health Care,Health Care Equipment & Supplies
China,603897.SS,Zhejiang Grandwall Electric Science&Technology Co Ltd,Industrials,Electrical Equipment
China,603214.SS,Shanghai Aiyingshi Co Ltd,Consumer Discretionary,Specialty Retail
China,600929.SS,Snowsky Salt Industry Group Co Ltd,Materials,Chemicals
China,603059.SS,Perfect Group Corp Ltd,Consumer Staples,Personal Care Products
China,603712.SS,TianJin 712 Communication & Broadcasting Co Ltd,Information Technology,Communications Equipment
China,600901.SS,Jiangsu Financial Leasing Co Ltd,Financials,Financial Services
China,603709.SS,Zoy Home Furnishing Co Ltd,Consumer Discretionary,Household Durables
China,603871.SS,Jiayou International Logistics Co Ltd,Industrials,Air Freight & Logistics
China,603156.SS,Hebei Yangyuan ZhiHui Beverage Co Ltd,Consumer Staples,Food Products
China,603516.SS,Beijing Tricolor Technology Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,603895.SS,Shanghai Tianyong Engineering Co Ltd,Industrials,Machinery
China,603356.SS,Xuancheng Valin Precision Technology Co Ltd,Industrials,Machinery
China,603506.SS,Nacity Property Service Group Co Ltd,Real Estate,Real Estate Management & Development
China,603056.SS,DEPPON LOGISTICS Co Ltd,Industrials,Air Freight & Logistics
China,601828.SS,Red Star Macalline Group Corp Ltd,Real Estate,Real Estate Management & Development
China,603329.SS,Shanghai ACE Investment & Development Co Ltd,Industrials,Air Freight & Logistics
China,603080.SS,Xinjiang Torch Gas Co Ltd,Utilities,Gas Utilities
China,603655.SS,Changzhou Langbo Sealing Technologies Co Ltd,Consumer Discretionary,Automobile Components
China,603283.SS,Suzhou Secote Precision Electronic Co Ltd,Industrials,Machinery
China,603477.SS,Leshan Giantstar Farming & Husbandry Corp Ltd,Consumer Staples,Food Products
China,603161.SS,Kehua Holdings Co Ltd,Consumer Discretionary,Automobile Components
China,603890.SS,Suzhou Chunqiu Electronic Technology Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,603917.SS,Ningbo Heli Technology Co Ltd,Consumer Discretionary,Automobile Components
China,603848.SS,Guangdong Hotata Technology Group Co Ltd,Consumer Discretionary,Household Durables
China,603711.SS,Xiangpiaopiao Food Co Ltd,Consumer Staples,Food Products
China,603685.SS,Zhejiang Chenfeng Technology Co Ltd,Industrials,Electrical Equipment
China,603661.SS,Henglin Home Furnishings Co Ltd,Industrials,Commercial Services & Supplies
China,603365.SS,Shanghai Shuixing Home Textile Co Ltd,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
China,603970.SS,Sino-Agri Leading Biosciences Co Ltd,Materials,Chemicals
China,603076.SS,Ningbo Lehui International Engineering Equipment Co Ltd,Industrials,Machinery
China,601019.SS,Shandong Publishing & Media Co Ltd,Communication Services,Media
China,600933.SS,IKD Co Ltd,Consumer Discretionary,Automobile Components
China,603605.SS,Proya Cosmetics Co Ltd,Consumer Staples,Personal Care Products
China,603916.SS,Sobute New Materials Co Ltd,Materials,Chemicals
China,603278.SS,Shandong Daye Co Ltd,Materials,Metals & Mining
China,603083.SS,CIG ShangHai Co Ltd,Information Technology,Communications Equipment
China,603809.SS,Chengdu Haoneng Technology Co Ltd,Consumer Discretionary,Automobile Components
China,600903.SS,Guizhou Gas Group Corp Ltd,Energy,"Oil, Gas & Consumable Fuels"
China,603507.SS,JiangSu Zhenjiang NewEnergy Equipment Co Ltd,Industrials,Machinery
China,603856.SS,Shandong Donghong Pipe Industry Co Ltd,Industrials,Building Products
China,603937.SS,Jiangsu Lidao New Material Co Ltd,Materials,Metals & Mining
China,603912.SS,Nanjing Canatal Data-Centre Environmental Tech Co Ltd,Industrials,Machinery
China,603289.SS,Tederic Machinery Co Ltd,Industrials,Machinery
China,603607.SS,Zhejiang Jinghua Laser Technology Co Ltd,Materials,Paper & Forest Products
China,603396.SS,Yingkou Jinchen Machinery Co Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,603722.SS,Wuxi Acryl Technology Co Ltd,Materials,Chemicals
China,603683.SS,Shanghai Smith Adhesive New Material Co Ltd,Materials,Chemicals
China,603466.SS,Shanghai Fengyuzhu Culture Technology Co Ltd,Communication Services,Media
China,603829.SS,Jiangsu Luokai Mechanical & Electrical Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,603110.SS,New East New Materials Co Ltd,Materials,Chemicals
China,603499.SS,Shanghai Sunglow Packaging Technology Co Ltd,Materials,Containers & Packaging
China,603136.SS,Jiangsu Tianmu Lake Tourism Co Ltd,Consumer Discretionary,"Hotels, Restaurants & Leisure"
China,603103.SS,Hengdian Entertainment Co Ltd,Communication Services,Entertainment
China,601086.SS,Gansu Guofang Industry & Trade Group Co Ltd,Consumer Discretionary,Broadline Retail
China,603378.SS,Asia Cuanon Technology Shanghai Co Ltd,Materials,Chemicals
China,603367.SS,Cisen Pharmaceutical Co Ltd,Health Care,Pharmaceuticals
China,603363.SS,Fujian Aonong Biological Technology Group Incorporation Ltd,Consumer Staples,Food Products
China,603922.SS,Suzhou Jinhongshun Auto Parts Co Ltd,Consumer Discretionary,Automobile Components
China,603055.SS,Zhejiang Taihua New Material Group Co Ltd,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
China,603106.SS,Cashway Fintech Co Ltd,Information Technology,"Technology Hardware, Storage & Peripherals"
China,603533.SS,IReader Technology Co Ltd,Information Technology,Software
China,603321.SS,Zhejiang Meilun Elevator Co Ltd,Industrials,Machinery
China,603648.SS,Shanghai Shine-Link International Logistics Co Ltd,Industrials,Air Freight & Logistics
China,603386.SS,Guangdong Champion Asia Electronics Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,603882.SS,Guangzhou Kingmed Diagnostics Group Co Ltd,Health Care,Health Care Providers & Services
China,603277.SS,Yindu Kitchen Equipment Co Ltd,Industrials,Machinery
China,603725.SS,Guangdong Tianan New Material Co Ltd,Materials,Chemicals
China,603527.SS,Anhui Zhongyuan New Materials Co Ltd,Industrials,Electrical Equipment
China,603183.SS,Suzhou Institute of Building Science Group Co Ltd,Industrials,Construction & Engineering
China,603500.SS,Zhejiang Tiantai Xianghe Industrial Co Ltd,Industrials,Machinery
China,603079.SS,Zhejiang Shengda Bio-Pharm Co Ltd,Health Care,Pharmaceuticals
China,603813.SS,GuangDong Gensho Logistics Co Ltd,Industrials,Ground Transportation
China,603127.SS,Joinn Laboratories China Co Ltd,Health Care,Life Sciences Tools & Services
China,603976.SS,ChongQing Zhengchuan Pharmaceutical Packaging Co Ltd,Health Care,Health Care Equipment & Supplies
China,603557.SS,Qibu Corp Ltd,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
China,603181.SS,Zhejiang Huangma Technology Co Ltd,Materials,Chemicals
China,603129.SS,Zhejiang CFMOTO Power Co Ltd,Consumer Discretionary,Leisure Products
China,601949.SS,China Publishing & Media Holdings Co Ltd,Communication Services,Media
China,603602.SS,Hangzhou Freely Communication Co Ltd,Industrials,Construction & Engineering
China,603978.SS,Shenzhen Sunxing Light Alloys Materials Co Ltd,Materials,Metals & Mining
China,603721.SS,TVZone Media Co Ltd,Communication Services,Entertainment
China,603619.SS,Zhongman Petroleum and Natural Gas Group Corp Ltd,Energy,Energy Equipment & Services
China,603359.SS,Dongzhu Ecological Environment Protection Co Ltd,Industrials,Commercial Services & Supplies
China,603458.SS,Guizhou Transportation Planning Survey & Design Academe Co Ltd,Industrials,Professional Services
China,603860.SS,RoadMainT Co Ltd,Industrials,Professional Services
China,603535.SS,Guangzhou Jiacheng International Logistics Co Ltd,Industrials,Air Freight & Logistics
China,603880.SS,Jiangsu Nanfang Medical Co Ltd,Health Care,Health Care Equipment & Supplies
China,603825.SS,Hylink Digital Solutions Co Ltd,Communication Services,Media
China,603357.SS,Anhui Transport Consulting & Design Institute Co Ltd,Industrials,Professional Services
China,603233.SS,DaShenLin Pharmaceutical Group Co Ltd,Consumer Staples,Consumer Staples Distribution & Retail
China,603063.SS,Shenzhen Hopewind Electric Co Ltd,Industrials,Electrical Equipment
China,601326.SS,Qinhuangdao Port Co Ltd,Industrials,Transportation Infrastructure
China,603676.SS,Tibet Weixinkang Pharmaceutical Co Ltd,Health Care,Pharmaceuticals
China,601619.SS,Jiaze Renewables Corp Ltd,Utilities,Independent Power and Renewable Electricity Producers
China,603707.SS,Nanjing King-friend Biochemical Pharmaceutical Co Ltd,Health Care,Pharmaceuticals
China,603612.SS,Sunstone Development Co Ltd,Materials,Chemicals
China,603387.SS,Getein Biotech Inc,Health Care,Biotechnology
China,603595.SS,Zhejiang Tony Electronic Co Ltd,Industrials,Electrical Equipment
China,603757.SS,Zhejiang Dayuan Pumps Industry Co Ltd,Industrials,Machinery
China,603730.SS,Shanghai Daimay Automotive Interior Co Ltd,Consumer Discretionary,Automobile Components
China,603305.SS,Ningbo Xusheng Group Co Ltd,Consumer Discretionary,Automobile Components
China,603933.SS,Fujian Raynen Technology Co Ltd,Information Technology,Semiconductors & Semiconductor Equipment
China,603331.SS,Zhejiang Baida Precision Manufacturing Corp,Industrials,Machinery
China,603801.SS,Zbom Home Collection Co Ltd,Industrials,Building Products
China,603617.SS,Junhe Pumps Holding Co Ltd,Industrials,Machinery
China,603938.SS,Tangshan Sunfar Silicon Industries Co Ltd,Materials,Chemicals
China,603043.SS,Guangzhou Restaurant Group Co Ltd,Consumer Discretionary,"Hotels, Restaurants & Leisure"
China,603380.SS,Suzhou Etron Technologies Co Ltd,Information Technology,"Electronic Equipment, Instruments & Components"
China,603335.SS,Guangdong Dcenti Auto-Parts Stock Ltd Co,Consumer Discretionary,Automobile Components
China,603679.SS,Sichuan Huati Lighting Technology Co Ltd,Industrials,Electrical Equipment
China,603980.SS,Zhejiang Jihua Group Co Ltd,Materials,Chemicals
China,603226.SS,Vohringer Home Technology Co Ltd,Industrials,Building Products
China,603879.SS,Yongyue Science & Technology Co Ltd,Materials,Chemicals
China,603587.SS,Dazzle Fashion Co Ltd,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
China,603536.SS,Shandong Huifa Foodstuff Co Ltd,Consumer Staples,Food Products
China,603496.SS,EmbedWay Technologies Shanghai Corp,Information Technology,Communications Equipment
China,603200.SS,Shanghai Emperor of Cleaning Hi-Tech Co Ltd,Industrials,Commercial Services & Supplies
China,603286.SS,Jiangsu Riying Electronics Co Ltd,Consumer Discretionary,Automobile Components
China,603580.SS,AA Industrial Belting Shanghai Co Ltd,Industrials,Machinery
China,603042.SS,Nanjing Huamai Technology Co Ltd,Information Technology,Communications Equipment
China,603326.SS,Nanjing OLO Home Furnishing Co Ltd,Consumer Discretionary,Household Durables
China,603316.SS,Chengbang EcoEnvironment Co Ltd,Industrials,Construction & Engineering
China,603196.SS,Ribo Fashion Group Co Ltd,Consumer Discretionary,"Textiles, Apparel & Luxury Goods"
China,603855.SS,Warom Technology Incorporated Co,Industrials,Electrical Equipment
China,603767.SS,Zhejiang Zomax Transmission Co Ltd,Consumer Discretionary,Automobile Components
